smiles,standard_type,mean,std,sem,n,n_outliers,BindingDB_IDs
NS(=O)(=O)c1cccc(Nc2cc(nc(SCC(=O)c3ccccc3)n2)-c2ccccc2)c1,Ki (nM),724.0,0.0,0.0,1,0,51442959
NS(=O)(=O)c1cccc(Nc2ccnc3ccc(Cl)cc23)c1,Ki (nM),8.4,0.0,0.0,1,0,51480680
NS(=O)(=O)c1cccc(c1)-c1ccc(cc1)-c1cccc2ccccc12,Ki (nM),331.0,0.0,0.0,1,0,51545644
NS(=O)(=O)c1cccc(c1)-c1cn(nn1)-c1ccc2C(=O)NS(=O)(=O)c2c1,Ki (nM),8.6,0.0,0.0,1,0,50082379
NS(=O)(=O)c1cccc(c1)-c1cn(nn1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,Ki (nM),78.0,0.0,0.0,1,0,51203143
NS(=O)(=O)c1cccc(c1)-c1cn(nn1)[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,Ki (nM),590.0,0.0,0.0,1,0,51203115
NS(=O)(=O)c1cccc(c1)-c1nc(no1)-c1cccnc1,Ki (nM),1.2,0.0,0.0,1,0,51459028
NS(=O)(=O)c1cccc(c1)-c1nnc(o1)-c1ccc(Cl)cc1,Ki (nM),55.0,0.0,0.0,1,0,51378818
NS(=O)(=O)c1cccc(c1)-c1nnc(o1)-c1ccc(Cl)cc1Cl,Ki (nM),76.0,0.0,0.0,1,0,51378815
NS(=O)(=O)c1cccc(c1)-c1nnc(o1)-c1ccc(cc1)C#N,Ki (nM),76.0,0.0,0.0,1,0,51378819
NS(=O)(=O)c1cccc(c1)-c1nnc(o1)-c1ccc(cc1)[N+]([O-])=O,Ki (nM),57.0,0.0,0.0,1,0,51378817
NS(=O)(=O)c1cccc(c1)-c1nnc(o1)-c1cccc(c1)[N+]([O-])=O,Ki (nM),44.0,0.0,0.0,1,0,51378816
NS(=O)(=O)c1cccc(c1)-c1nnc(o1)-c1ccccc1,Ki (nM),108.0,0.0,0.0,1,0,51378811
NS(=O)(=O)c1cccc(c1)-c1nnc(o1)-c1cccs1,Ki (nM),85.0,0.0,0.0,1,0,51378820
NS(=O)(=O)c1cccc(c1)-c1noc(n1)-c1ccccc1,Ki (nM),3.7,0.0,0.0,1,0,51309613
NS(=O)(=O)c1cccc(c1)-c1noc(n1)-c1ccsc1,Ki (nM),0.88,0.0,0.0,1,0,51309703
NS(=O)(=O)c1cccc(c1)-c1noc(n1)C1CC1,Ki (nM),92.0,0.0,0.0,1,0,51309665
NS(=O)(=O)c1cccc(c1)-n1c(S)nc2c(Br)cccc2c1=O,Ki (nM),4.0,0.0,0.0,1,0,50767479
NS(=O)(=O)c1cccc(c1)-n1c(S)nc2c(Cl)cccc2c1=O,Ki (nM),9.5,0.0,0.0,1,0,50767477
NS(=O)(=O)c1cccc(c1)-n1c(S)nc2cc(Br)ccc2c1=O,Ki (nM),17.0,0.0,0.0,1,0,50767478
NS(=O)(=O)c1cccc(c1)-n1c(S)nc2cc(Cl)ccc2c1=O,Ki (nM),15.0,0.0,0.0,1,0,50767445
NS(=O)(=O)c1cccc(c1)-n1c(S)nc2cc(F)ccc2c1=O,Ki (nM),2.7,0.0,0.0,1,0,50767481
NS(=O)(=O)c1cccc(c1)-n1c(S)nc2ccc(Cl)cc2c1=O,Ki (nM),45.0,0.0,0.0,1,0,50767516
NS(=O)(=O)c1cccc(c1)-n1c(S)nc2ccc(F)cc2c1=O,Ki (nM),4.4,0.0,0.0,1,0,50767480
NS(=O)(=O)c1cccc(c1)-n1c(S)nc2ccc(I)cc2c1=O,Ki (nM),1.5,0.0,0.0,1,0,50767522
NS(=O)(=O)c1cccc(c1)-n1c(S)nc2ccccc2c1=O,Ki (nM),76.0,0.0,0.0,1,0,50767444
NS(=O)(=O)c1cccc(c1)-n1cc(CNC(=O)CCCC[C@@H]2SC[C@@H]3NC(=O)N[C@H]23)nn1,Ki (nM),63.0,0.0,0.0,1,0,51564785
NS(=O)(=O)c1cccc(c1)-n1cc(CNC(=S)Nc2ccc(c(c2)C(O)=O)-c2c3ccc(O)cc3oc3cc(=O)ccc23)nn1,Ki (nM),37.0,0.0,0.0,1,0,51216870
NS(=O)(=O)c1cccc(c1)-n1cc(Cn2cc(F)c(=O)[nH]c2=O)nn1,Ki (nM),105.0,0.0,0.0,1,0,51396504
NS(=O)(=O)c1cccc(c1)-n1cc(Cn2ccc(=O)[nH]c2=O)nn1,Ki (nM),460.0,0.0,0.0,1,0,50989504
NS(=O)(=O)c1cccc(c1)-n1nc(CO)cc1-c1ccc2ccccc2c1,Ki (nM),19.0,0.0,0.0,1,0,51050258
NS(=O)(=O)c1cccc(c1)-n1nc(CO)cc1-c1ccccc1,Ki (nM),31.0,0.0,0.0,1,0,51050259
NS(=O)(=O)c1cccc(c1)C#C,Ki (nM),66.0,0.0,0.0,1,0,51203124
NS(=O)(=O)c1cccc(c1)C#Cc1cccc(F)c1,Ki (nM),1.0,0.0,0.0,1,0,50663470
NS(=O)(=O)c1cccc(c1)C#Cc1ccccc1,Ki (nM),6.9,0.0,0.0,1,0,50663467
NS(=O)(=O)c1cccc(c1)N1C(=O)c2c(C1=O)c(Br)c(Br)c(Br)c2Br,Ki (nM),24.0,0.0,0.0,1,0,51199008
NS(=O)(=O)c1cccc(c1)N1C(=O)c2ccc(cc2C1=O)[N+]([O-])=O,Ki (nM),10000.0,0.0,0.0,1,0,51205749
NS(=O)(=O)c1cccc(c1)N1C(=O)c2cccc(c2C1=O)[N+]([O-])=O,Ki (nM),8352.0,0.0,0.0,1,0,51205757
NS(=O)(=O)c1cccc(c1)N1S(=O)(=O)c2ccccc2S1(=O)=O,Ki (nM),32.0,0.0,0.0,1,0,51052432
NS(=O)(=O)c1cccc(c1)\N=C1/NC(=O)CS1,Ki (nM),18.0,0.0,0.0,1,0,51117802
NS(=O)(=O)c1cccc(c1)\N=C1/NC(=O)\C(S1)=C1\C(=O)N(Cc2ccccc2)c2ccccc12,Ki (nM),170.0,0.0,0.0,1,0,51117758
NS(=O)(=O)c1cccc(c1)\N=C1/NC(=O)\C(S1)=C1\C(=O)Nc2ccc(Br)cc12,Ki (nM),16.0,0.0,0.0,1,0,51117797
NS(=O)(=O)c1cccc(c1)\N=C1/NC(=O)\C(S1)=C1\C(=O)Nc2ccc(Cl)cc12,Ki (nM),62.0,0.0,0.0,1,0,51117757
NS(=O)(=O)c1cccc(c1)\N=C1/NC(=O)\C(S1)=C1\C(=O)Nc2ccc(cc12)[N+]([O-])=O,Ki (nM),48.0,0.0,0.0,1,0,51117809
NS(=O)(=O)c1cccc(c1)\N=C1/NC(=O)\C(S1)=C1\C(=O)Nc2ccccc12,Ki (nM),16.0,0.0,0.0,1,0,51117751
NS(=O)(=O)c1cccc(c1)\N=C\c1ccc(\C=N\c2cccc(c2)S(N)(=O)=O)cc1,Ki (nM),1471.0,0.0,0.0,1,0,50787912
NS(=O)(=O)c1cccc(c1)\N=C\c1ccc(\C=N\c2cccc(c2)S(N)(=O)=O)o1,Ki (nM),516.0,0.0,0.0,1,0,50787916
NS(=O)(=O)c1cccc(c1)\N=C\c1cccc(\C=N\c2cccc(c2)S(N)(=O)=O)c1,Ki (nM),678.0,0.0,0.0,1,0,50787914
NS(=O)(=O)c1cccc(c1)\N=C\c1ccccc1\C=N\c1cccc(c1)S(N)(=O)=O,Ki (nM),90.0,0.0,0.0,1,0,50787961
NS(=O)(=O)c1cccc(c1)\N=N\c1ccc(NCS([O-])(=O)=O)cc1,Ki (nM),57.0,0.0,0.0,1,0,59467
NS(=O)(=O)c1cccc2ccccc12,Ki (nM),30.0,0.0,0.0,2,0,50740287;50741433
NS(=O)(=O)c1cccc2cccnc12,Ki (nM),32.0,0.0,0.0,3,0,50445661;50740262;50741456
NS(=O)(=O)c1ccccc1C#Cc1cccc(F)c1,Ki (nM),8450.0,0.0,0.0,1,0,50663473
NS(=O)(=O)c1ccccc1C#Cc1ccccc1,Ki (nM),6370.0,0.0,0.0,1,0,50663471
NS(=O)(=O)c1ccccc1C(=O)NNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,Ki (nM),72.0,0.0,0.0,1,0,21982
NS(=O)(=O)c1ccccc1C(=O)NNC(=O)NS(=O)(=O)c1ccc(F)cc1,Ki (nM),64.0,0.0,0.0,1,0,21981
NS(=O)(=O)c1ccccc1C(=O)NNC(=O)NS(=O)(=O)c1ccccc1,Ki (nM),76.0,0.0,0.0,1,0,21978
NS(=O)(=O)c1ccccc1N1C(=O)c2c(C1=O)c(Br)c(Br)c(Br)c2Br,Ki (nM),234.0,0.0,0.0,1,0,51199099
NS(=O)(=O)c1ccccc1N1C(=O)c2ccc(cc2C1=O)[N+]([O-])=O,Ki (nM),,,,0,0,51205737
NS(=O)(=O)c1ccccc1N1C(=O)c2cccc(c2C1=O)[N+]([O-])=O,Ki (nM),7820.0,0.0,0.0,1,0,51205712
NS(=O)(=O)c1ccccc1N1S(=O)(=O)c2ccccc2S1(=O)=O,Ki (nM),67.0,0.0,0.0,1,0,51052433
NS(=O)(=O)c1ccccc1NC(=O)N\C=C\C=C\c1ccc2OCOc2c1,Ki (nM),739.0,0.0,0.0,1,0,51434077
NS(=O)(=O)c1ccccc1NC(=O)Nc1cc2cc(Br)ccc2o1,Ki (nM),36.0,0.0,0.0,1,0,51408980
NS(=O)(=O)c1ccccc1NC(=O)c1c(F)c(F)cc(F)c1F,Ki (nM),9.5,0.0,0.0,1,0,50742843
NS(=O)(=O)c1ccccc1NC(=[Se])NC(=O)c1ccccc1,Ki (nM),284.0,0.0,0.0,1,0,50794380
NS(=O)(=O)c1ccccc1NCCC(=O)c1ccc2ccccc2c1,Ki (nM),945.0,0.0,0.0,1,0,51466881
NS(=O)(=O)c1ccccc1NCCC(=O)c1ccccc1,Ki (nM),313.0,0.0,0.0,1,0,51466878
NS(=O)(=O)c1cn(CC(=O)NNC(=O)c2ccco2)ccc1=O,Ki (nM),56.1,0.0,0.0,1,0,50976536
NS(=O)(=O)c1cn(CC(=O)NS(=O)(=O)c2ccc(Cl)cc2)ccc1=O,Ki (nM),38.6,0.0,0.0,1,0,50976539
NS(=O)(=O)c1cn(CC(=O)NS(=O)(=O)c2ccc(cc2)[N+]([O-])=O)ccc1=O,Ki (nM),65.2,0.0,0.0,1,0,50976538
NS(=O)(=O)c1cn(CC(=O)NS(=O)(=O)c2ccccc2Cl)ccc1=O,Ki (nM),29.7,0.0,0.0,1,0,50976540
NS(=O)(=O)c1cn(CC(=O)Nc2ccc(Cl)c(c2)[N+]([O-])=O)ccc1=O,Ki (nM),60.6,0.0,0.0,1,0,50976544
NS(=O)(=O)c1cn(CC(=O)Nc2ccc(Cl)cc2)ccc1=O,Ki (nM),93.4,0.0,0.0,1,0,50976545
NS(=O)(=O)c1cn(CC(=O)Nc2cccc(c2)[N+]([O-])=O)ccc1=O,Ki (nM),33.4,0.0,0.0,1,0,50976543
NS(=O)(=O)c1cn(CC(=O)c2ccc(Cl)c(Cl)c2)ccc1=O,Ki (nM),8.6,0.0,0.0,1,0,50597364
NS(=O)(=O)c1cn(CC(=O)c2ccc(Cl)cc2)ccc1=O,Ki (nM),11.8,0.0,0.0,1,0,50597366
NS(=O)(=O)c1cn(CC(=O)c2ccc(F)cc2)ccc1=O,Ki (nM),9.7,0.0,0.0,1,0,50597365
NS(=O)(=O)c1cn(CC(=O)c2ccc(cc2)[N+]([O-])=O)ccc1=O,Ki (nM),10.1,0.0,0.0,1,0,50597363
NS(=O)(=O)c1cn(CC(=O)c2ccc3ccccc3c2)ccc1=O,Ki (nM),118.0,0.0,0.0,1,0,50597361
NS(=O)(=O)c1cn(CC(=O)c2cccc(c2)[N+]([O-])=O)ccc1=O,Ki (nM),11.9,0.0,0.0,1,0,50597362
NS(=O)(=O)c1cn(CC2CC2)ccc1=O,Ki (nM),85.1,0.0,0.0,1,0,50976556
NS(=O)(=O)c1cn(CCCC#N)ccc1=O,Ki (nM),67.2,0.0,0.0,1,0,50976558
NS(=O)(=O)c1cn(CCO)ccc1=O,Ki (nM),54.7,0.0,0.0,1,0,50976559
NS(=O)(=O)c1cn(Cc2ccccc2)ccc1=O,Ki (nM),7.8,0.0,0.0,1,0,50597368
NS(=O)(=O)c1cn(Cc2nc3ccccc3c(=O)n2-c2ccc(Cl)cc2)ccc1=O,Ki (nM),71.2,0.0,0.0,1,0,50976547
NS(=O)(=O)c1cn(Cc2nc3ccccc3c(=O)n2-c2ccccc2)ccc1=O,Ki (nM),76.2,0.0,0.0,1,0,50976549
NS(=O)(=O)c1cn(ccc1=O)-c1ccc([N+]([O-])=O)c2[n-][o+]nc12,Ki (nM),6.9,0.0,0.0,1,0,50597358
NS(=O)(=O)c1cn(ccc1=O)-c1ccc(cc1[N+]([O-])=O)[N+]([O-])=O,Ki (nM),5.8,0.0,0.0,1,0,50597360
NS(=O)(=O)c1cn(ccc1=O)-c1ncnc2nc[nH]c12,Ki (nM),68.0,0.0,0.0,1,0,50597357
NS(=O)(=O)c1cnccc1-[n+]1ccccc1,Ki (nM),7.6,0.0,0.0,1,0,50655970
NS(=O)(=O)c1cnccc1-n1ccc(=O)c(c1)S(N)(=O)=O,Ki (nM),5.2,0.0,0.0,2,0,50597359;50655965
NS(=O)(=O)c1cnccc1-n1ccc(=O)cc1,Ki (nM),18.3,0.0,0.0,1,0,50655966
NS(=O)(=O)c1cnccc1-n1ccccc1=O,Ki (nM),10.2,0.0,0.0,1,0,50655963
NS(=O)(=O)c1cnccc1N1CCC(Cc2ccccc2)CC1,Ki (nM),136.0,0.0,0.0,1,0,51200175
NS(=O)(=O)c1cnccc1N1CCN(CC1)c1ccc(Cl)c(Cl)c1,Ki (nM),341.0,0.0,0.0,1,0,51200113
NS(=O)(=O)c1cnccc1N1CCN(CC1)c1ccc(Cl)cc1,Ki (nM),135.0,0.0,0.0,1,0,51200115
NS(=O)(=O)c1cnccc1N1CCN(CC1)c1ccc(F)cc1,Ki (nM),239.0,0.0,0.0,1,0,51200114
NS(=O)(=O)c1cnccc1N1CCN(CC1)c1ccccc1,Ki (nM),124.0,0.0,0.0,1,0,51200157
NS(=O)(=O)c1cnccc1N1CCN(CC1)c1ccccc1F,Ki (nM),148.0,0.0,0.0,1,0,51200172
NS(=O)(=O)c1cnccc1N1CCN(CC1)c1ccccn1,Ki (nM),113.0,0.0,0.0,1,0,51200171
NS(=O)(=O)c1cnccc1N1CCN(CC1)c1ncccn1,Ki (nM),78.0,0.0,0.0,1,0,51200152
NS(=O)(=O)c1cnccc1N1CCN(Cc2ccc3OCOc3c2)CC1,Ki (nM),89.0,0.0,0.0,1,0,51200179
NS(=O)(=O)c1cnccc1N1CCN(Cc2ccccc2)CC1,Ki (nM),45.0,0.0,0.0,1,0,51200144
NS(=O)(=O)c1cnccc1NCC=C,Ki (nM),12.0,0.0,0.0,1,0,50582094
NS(=O)(=O)c1cnccc1NN=C1NS(=O)(=O)c2cc(C#N)c(Cl)cc2S1,Ki (nM),7.2,0.0,0.0,1,0,50582089
NS(=O)(=O)c1cnccc1NN=C1NS(=O)(=O)c2cnccc2S1,Ki (nM),16.1,0.0,0.0,1,0,50582087
NS(=O)(=O)c1cnccc1Oc1ccc(F)cc1,Ki (nM),7.9,0.0,0.0,1,0,50582107
NS(=O)(=O)c1cnccc1Oc1ccc(cc1)C#N,Ki (nM),7.2,0.0,0.0,1,0,50582108
NS(=O)(=O)c1cnccc1Oc1cccc2cccnc12,Ki (nM),9.1,0.0,0.0,1,0,50582106
NS(=O)(=O)c1cnccc1Oc1ccncc1S(N)(=O)=O,Ki (nM),9.0,0.0,0.0,1,0,50655961
NS(=O)(=O)c1cnccc1SCC#C,Ki (nM),6.3,0.0,0.0,1,0,50582097
NS(=O)(=O)c1cnccc1SCC#N,Ki (nM),11.7,0.0,0.0,1,0,50582098
NS(=O)(=O)c1cnccc1SCc1ccccc1,Ki (nM),30.4,0.0,0.0,1,0,50582096
NS(=O)(=O)c1cnccc1Sc1cccc[n+]1[O-],Ki (nM),7.5,0.0,0.0,1,0,50582104
NS(=O)(=O)c1cnccc1Sc1ccncc1S(N)(=O)=O,Ki (nM),47.3,0.0,0.0,1,0,50582100
NS(=O)(=O)c1cnccc1Sc1nc2ccc(cc2s1)[N+]([O-])=O,Ki (nM),9.6,0.0,0.0,1,0,50582101
NS(=O)(=O)c1cnccc1Sc1nnns1,Ki (nM),7.7,0.0,0.0,1,0,50582102
NS(=O)(=O)c1nc2ccc(O)cc2s1,Ki (nM),14.0,0.0,0.0,4,0,50740347;50741430;50824491;50842520
NS(=O)(=O)c1nc2ccc(OCC#Cc3ccccc3)cc2s1,Ki (nM),10.0,0.0,0.0,1,0,50302459
NS(=O)(=O)c1nc2ccc(OCc3ccccc3)cc2s1,Ki (nM),0.89,0.0,0.0,1,0,50302458
NS(=O)(=O)c1nnc(NC(=O)C(\Cc2ccc(O)cc2)=N\O)s1,Ki (nM),19.0,0.0,0.0,1,0,51243250
NS(=O)(=O)c1nnc(NC(=O)C(\Cc2ccc(O)cc2)=N\OC2CCCCO2)s1,Ki (nM),27.0,0.0,0.0,1,0,51243262
NS(=O)(=O)c1nnc(NC(=O)C(\Cc2ccc(O)cc2)=N\OCc2ccccc2)s1,Ki (nM),2.4,0.0,0.0,1,0,51243367
NS(=O)(=O)c1nnc(NC(=O)C(\Cc2cccc(Br)c2)=N\O)s1,Ki (nM),94.0,0.0,0.0,1,0,51243249
NS(=O)(=O)c1nnc(NC(=O)C(\Cc2cccc(Br)c2)=N\OC2CCCCO2)s1,Ki (nM),942.0,0.0,0.0,1,0,51243300
NS(=O)(=O)c1nnc(NC(=O)C(\Cc2cccc(Br)c2)=N\OCc2ccccc2)s1,Ki (nM),2510.0,0.0,0.0,1,0,51243257
NS(=O)(=O)c1nnc(NC(=O)C(\Cc2ccccc2)=N\O)s1,Ki (nM),1.3,0.0,0.0,1,0,51243183
NS(=O)(=O)c1nnc(NC(=O)C(\Cc2ccccc2)=N\OC2CCCCO2)s1,Ki (nM),4.6,0.0,0.0,1,0,51243180
NS(=O)(=O)c1nnc(NC(=O)C(\Cc2ccccc2)=N\OCc2ccccc2)s1,Ki (nM),5.1,0.0,0.0,1,0,51243319
NS(=O)(=O)c1nnc(NC(=O)C23CC4CC(CC(C4)C2)C3)s1,Ki (nM),6.4,0.0,0.0,1,0,51354007
NS(=O)(=O)c1nnc(NC(=O)C23C[C@H]4C[C@H](C[C@H](C4)C2)C3)s1,Ki (nM),6.4,0.0,0.0,1,0,50916385
NS(=O)(=O)c1nnc(NC(=O)C2CCCCC2)s1,Ki (nM),16.0,0.0,0.0,1,0,51354008
NS(=O)(=O)c1nnc(NC(=O)CC23CC4CC(CC(C4)C2)C3)s1,Ki (nM),49.5,0.0,0.0,1,0,50916386
NS(=O)(=O)c1nnc(NC(=O)CCC(=O)NC(CCCCNC(=O)CCCc2ccc(I)cc2)C(O)=O)s1,Ki (nM),13.4,4.6,3.252691193458118,2,0,50517667;50517668
NS(=O)(=O)c1nnc(NC(=O)CCC(=O)NCCOCCOCCNC(=O)CCC(=O)Nc2nnc(s2)S(N)(=O)=O)s1,Ki (nM),9.6,0.0,0.0,1,0,50506596
NS(=O)(=O)c1nnc(NC(=O)CCC(=O)NCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCNC(=O)CCC(=O)Nc2nnc(s2)S(N)(=O)=O)s1,Ki (nM),2.5,0.0,0.0,1,0,50506593
NS(=O)(=O)c1nnc(NC(=O)CCC(O)=O)s1,Ki (nM),2.7,0.0,0.0,1,0,50506599
NS(=O)(=O)c1nnc(NC(=O)CCCC[C@@H]2SC[C@@H]3NC(=O)N[C@H]23)s1,Ki (nM),16.0,0.0,0.0,1,0,51564781
NS(=O)(=O)c1nnc(NC(=O)CCS)s1,Ki (nM),3.6,0.0,0.0,1,0,19020
NS(=O)(=O)c1nnc(NC(=O)CCSSCCC(=O)Nc2nnc(s2)S(N)(=O)=O)s1,Ki (nM),18.0,0.0,0.0,1,0,19019
NS(=O)(=O)c1nnc(NC(=O)CN(CCN(CC(O)=O)CC(=O)Nc2nnc(s2)S(N)(=O)=O)CC(O)=O)s1,Ki (nM),8.5,0.0,0.0,1,0,50861610
NS(=O)(=O)c1nnc(NC(=O)CN(CCN(CCN(CC(O)=O)CC(=O)Nc2nnc(s2)S(N)(=O)=O)CC(O)=O)CC(O)=O)s1,Ki (nM),8.3,0.0,0.0,1,0,50861642
NS(=O)(=O)c1nnc(NC(=O)CN2CCN(Cc3ccccc3)CC2)s1,Ki (nM),67.0,0.0,0.0,1,0,50824692
NS(=O)(=O)c1nnc(NC(=O)CN2CCOCC2)s1,Ki (nM),22.0,0.0,0.0,1,0,50824682
NS(=O)(=O)c1nnc(NC(=O)Cc2ccc(Cl)cc2)s1,Ki (nM),1.3,0.0,0.0,1,0,51197608
NS(=O)(=O)c1nnc(NC(=O)Cc2ccc(F)cc2)s1,Ki (nM),2.1,0.0,0.0,1,0,51197570
NS(=O)(=O)c1nnc(NC(=O)Cc2ccccc2Br)s1,Ki (nM),0.61,0.0,0.0,1,0,51197518
NS(=O)(=O)c1nnc(NC(=O)Cc2cccs2)s1,Ki (nM),11.0,0.0,0.0,1,0,51199531
NS(=O)(=O)c1nnc(NC(=O)Nc2ccc(Cl)c(c2)C(F)(F)F)s1,Ki (nM),0.13,0.0,0.0,1,0,51266030
NS(=O)(=O)c1nnc(NC(=O)c2c(F)c(F)cc(F)c2F)s1,Ki (nM),13.0,0.0,0.0,1,0,50742881
NS(=O)(=O)c1nnc(NC(=O)c2ccc(c(c2)C(O)=O)-c2c3ccc(O)cc3oc3cc(=O)ccc23)s1,Ki (nM),225.0,5.0,3.5355339059327373,2,0,50517669;50517670
NS(=O)(=O)c1nnc(NC(=O)c2ccco2)s1,Ki (nM),13.0,0.0,0.0,1,0,50321654
NS(=O)(=O)c1nnc(NS(=O)(=O)Cc2ccccc2)s1,Ki (nM),9.0,0.0,0.0,1,0,201652
NS(=O)(=O)c1nnc(NS(=O)(=O)c2c(F)c(F)cc(F)c2F)s1,Ki (nM),4.3,0.0,0.0,1,0,50742898
NS(=O)(=O)c1nnc(NS(=O)(=O)c2ccc(Br)cc2)s1,Ki (nM),21.0,0.0,0.0,1,0,50321651
NS(=O)(=O)c1nnc(NS(=O)(=O)c2ccc(NC(=O)CCC(=O)NCCOCCOCCNC(=O)CCC(=O)Nc3ccc(cc3)S(=O)(=O)Nc3nnc(s3)S(N)(=O)=O)cc2)s1,Ki (nM),24.0,0.0,0.0,1,0,50506595
NS(=O)(=O)c1nnc(NS(=O)(=O)c2ccc(NC(=O)CCC(=O)NCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCNC(=O)CCC(=O)Nc3ccc(cc3)S(=O)(=O)Nc3nnc(s3)S(N)(=O)=O)cc2)s1,Ki (nM),1.7,0.0,0.0,1,0,50506592
NS(=O)(=O)c1nnc(NS(=O)(=O)c2ccc(NC(=O)CCC(O)=O)cc2)s1,Ki (nM),3.0,0.0,0.0,1,0,50506598
NS(=O)(=O)c1nnc(NS(=O)(=O)c2ccc(NC(=S)NCCCN3CCN(CCCNC(=S)Nc4ccc(cc4)S(=O)(=O)Nc4nnc(s4)S(N)(=O)=O)CC3)cc2)s1,Ki (nM),4.6,0.0,0.0,1,0,50823116
NS(=O)(=O)c1nnc(NS(=O)(=O)c2ccc(NC(=S)NCCN3CCNCC3)cc2)s1,Ki (nM),3.0,0.0,0.0,1,0,50823107
NS(=O)(=O)c1nnc(NS(=O)(=O)c2ccc(NC(=S)NCCN3CCOCC3)cc2)s1,Ki (nM),19.0,0.0,0.0,1,0,50823109
NS(=O)(=O)c1nnc(NS(=O)(=O)c2ccc(NC(=S)NN3CCOCC3)cc2)s1,Ki (nM),10.0,0.0,0.0,1,0,50823094
NS(=O)(=O)c1nnc(NS(=O)(=O)c2ccc(NC(=S)NNc3c(F)c(F)c(F)c(F)c3F)cc2)s1,Ki (nM),20.0,0.0,0.0,1,0,50823111
NS(=O)(=O)c1nnc(NS(=O)(=O)c2ccc(NC(=S)Nc3ccc(c(c3)C(O)=O)-c3c4ccc(O)cc4oc4cc(=O)ccc34)cc2)s1,Ki (nM),16.0,0.0,0.0,1,0,50314611
NS(=O)(=O)c1nnc(NS(=O)(=O)c2ccc(NC(=S)Nc3ccccc3F)cc2)s1,Ki (nM),18.0,0.0,0.0,1,0,50823100
NS(=O)(=O)c1nnc(NS(=O)(=O)c2ccc(NC(=[SH+])[N-]C(O)C(O)c3ccc(cc3)[N+]([O-])=O)cc2)s1,Ki (nM),18.0,0.0,0.0,1,0,50823121
NS(=O)(=O)c1nnc(NS(=O)(=O)c2ccc(cc2)-[n+]2c(cc(cc2-c2ccccc2)-c2ccccc2)-c2ccccc2)s1,Ki (nM),12.0,0.0,0.0,1,0,26939
NS(=O)(=O)c1nnc(NS(=O)(=O)c2ccc(cc2)-[n+]2c(cccc2-c2ccccc2)-c2ccccc2)s1,Ki (nM),16.0,0.0,0.0,1,0,26940
NS(=O)(=O)c1nnc(NS(=O)(=O)c2ccc(cc2)-[n+]2ccccc2)s1,Ki (nM),6.0,0.0,0.0,1,0,50310607
NS(=O)(=O)c1nnc(NS(=O)(=O)c2ccc(cc2)-c2ccc(cc2)S(=O)(=O)Nc2nnc(s2)S(N)(=O)=O)s1,Ki (nM),35.0,0.0,0.0,1,0,199264
NS(=O)(=O)c1nnc(NS(=O)(=O)c2ccc(cc2)C(=O)OCCCCO[N+]([O-])=O)s1,Ki (nM),10.0,0.0,0.0,1,0,50641612
NS(=O)(=O)c1nnc(NS(=O)(=O)c2ccc(cc2)N=C=S)s1,Ki (nM),23.0,0.0,0.0,1,0,50823093
NS(=O)(=O)c1nnc(NS(=O)(=O)c2cccc(c2)C(=O)OCCCCO[N+]([O-])=O)s1,Ki (nM),235.0,0.0,0.0,1,0,50641610
NS(=O)(=O)c1nnc(NS(=O)(=O)c2ccccc2)s1,Ki (nM),47.0,0.0,0.0,2,1,50824419;50842401
NS(=O)(=O)c1nnc(NS(=O)c2ccc(cc2)[N+]([O-])=O)s1,Ki (nM),16.0,0.0,0.0,1,0,50321665
NS(=O)(=O)c1nnc(\N=C\c2ccc(\C=N\c3nnc(s3)S(N)(=O)=O)cc2)s1,Ki (nM),25.0,0.0,0.0,1,0,50787921
NS(=O)(=O)c1nnc(\N=C\c2ccc(\C=N\c3nnc(s3)S(N)(=O)=O)o2)s1,Ki (nM),5.9,0.0,0.0,1,0,50788127
NS(=O)(=O)c1nnc(\N=C\c2cccc(\C=N\c3nnc(s3)S(N)(=O)=O)c2)s1,Ki (nM),0.5,0.0,0.0,1,0,50787922
NS(=O)(=O)c1nnc(\N=C\c2ccccc2\C=N\c2nnc(s2)S(N)(=O)=O)s1,Ki (nM),5.8,0.0,0.0,1,0,50787879
NS(=O)(=O)c1nnc(s1)-c1ccccc1Cl,Ki (nM),15.5,14.5,10.253048327204938,2,0,201653;50842515
NS(=O)(=O)c1no[n+]([O-])c1-c1ccccc1,Ki (nM),7.1,0.0,0.0,1,0,50278725
NS(=O)(=O)c1nonc1-c1ccccc1,Ki (nM),6.3,0.0,0.0,1,0,50278719
NS(=O)(=O)c1nonc1OCc1ccccc1,Ki (nM),5.8,0.0,0.0,1,0,50278814
